State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-01-20_07:00:00,2022-01-20_08:00:00,F32,11,27617,28010,222,25,1,2,132,15,5,213
Running,2022-01-20_08:00:00,2022-01-20_09:00:00,F32,11,27401,27798,218,17,3,1,122,31,7,216
Running,2022-01-20_09:00:00,2022-01-20_10:00:00,F32,11,27608,27983,229,26,1,1,128,10,2,207
Running,2022-01-20_10:49:33,2022-01-20_11:00:00,F32,11,4602,4724,54,2,0,0,63,4,1,52
Running,2022-01-20_11:00:00,2022-01-20_12:00:00,F32,11,27395,27953,235,43,0,3,165,81,4,262
Running,2022-01-20_12:00:00,2022-01-20_13:00:00,F32,11,27685,28012,212,25,2,1,63,21,5,210
Running,2022-01-20_13:00:00,2022-01-20_14:00:00,F32,11,27703,28014,218,18,0,1,102,6,2,182
Running,2022-01-20_14:00:00,2022-01-20_15:00:00,F32,11,27637,27991,200,26,4,1,102,23,3,195
Running,2022-01-20_15:00:00,2022-01-20_16:00:00,F32,11,27704,28011,181,11,0,1,94,34,6,161
Running,2022-01-20_16:00:00,2022-01-20_17:00:00,F32,11,27762,28069,164,12,1,1,93,21,5,174
Running,2022-01-20_17:00:00,2022-01-20_18:00:00,F32,11,27773,28043,180,9,1,1,67,19,3,170
Running,2022-01-20_18:00:00,2022-01-20_19:00:00,F32,11,27697,28025,167,10,2,3,84,6,2,221
Running,2022-01-20_19:00:00,2022-01-20_20:00:00,F32,11,27629,28036,176,13,2,0,92,24,7,269
Running,2022-01-20_20:00:00,2022-01-20_21:00:00,F32,11,28659,29096,199,17,0,3,82,14,3,318
Running,2022-01-20_21:00:00,2022-01-20_22:00:00,F32,11,29106,29567,205,16,2,0,70,21,2,350
Running,2022-01-20_22:00:00,2022-01-20_23:00:00,F32,11,29132,29572,203,21,0,0,75,9,1,334
Running,2022-01-20_23:00:00,2022-01-21_00:00:00,F32,11,29107,29534,197,19,2,0,70,23,4,309
Running,2022-01-21_00:00:00,2022-01-21_01:00:00,F32,11,31295,31932,225,13,3,3,88,24,4,502
Running,2022-01-21_01:00:00,2022-01-21_02:00:00,F32,11,32536,33215,253,30,1,4,81,34,2,527
Running,2022-01-21_02:00:00,2022-01-21_03:00:00,F32,11,32753,33395,244,24,2,0,83,31,2,500
Running,2022-01-21_03:00:00,2022-01-21_04:00:00,F32,11,32741,33422,245,50,6,3,63,34,1,524
Running,2022-01-21_04:00:00,2022-01-21_05:00:00,F32,11,32693,33393,240,50,6,1,79,45,4,515
Running,2022-01-21_05:00:00,2022-01-21_06:00:00,F32,11,32808,33421,250,35,9,1,68,48,1,451
Running,2022-01-21_06:00:00,2022-01-21_07:00:00,F32,11,32669,33375,247,51,3,0,105,45,3,499
Running,2022-01-21_07:00:00,2022-01-21_08:00:00,F32,11,32696,33385,244,67,7,2,110,44,4,455
Running,2022-01-21_08:00:00,2022-01-21_09:00:00,F32,11,32695,33422,242,56,7,2,100,68,4,490
Running,2022-01-21_09:00:00,2022-01-21_10:00:00,F32,11,32610,33311,252,52,4,1,73,50,14,507
Running,2022-01-21_10:00:00,2022-01-21_11:00:00,F32,11,32635,33356,267,48,2,1,85,67,16,502
Running,2022-01-21_11:00:00,2022-01-21_11:57:37,F32,11,31496,32111,222,50,0,3,87,53,10,412
Running,2022-01-21_11:58:02,2022-01-21_12:00:00,F32,11,1037,1044,2,1,0,0,3,0,0,3
Running,2022-01-21_12:00:00,2022-01-21_13:00:00,F32,11,32913,33487,232,117,6,5,91,64,4,287
Running,2022-01-21_13:00:00,2022-01-21_14:00:00,F32,11,32926,33495,218,121,7,12,119,69,4,237
Running,2022-01-21_14:00:00,2022-01-21_14:28:42,F32,11,15667,15989,106,55,3,3,50,27,0,184
Running,2022-01-21_14:29:01,2022-01-21_14:41:42,F32,11,6934,7028,49,23,0,1,14,9,3,44
Running,2022-01-21_14:42:25,2022-01-21_14:43:12,F32,11,381,390,11,1,0,0,3,1,0,4
Running,2022-01-21_14:43:46,2022-01-21_15:00:00,F32,11,8856,9025,59,39,2,1,40,26,1,60
Running,2022-01-21_15:00:00,2022-01-21_16:00:00,F32,11,32844,33487,224,125,2,6,209,57,7,237
Running,2022-01-21_16:00:00,2022-01-21_17:00:00,F32,11,32704,33455,226,199,48,22,181,53,6,242
Running,2022-01-21_17:00:00,2022-01-21_18:00:00,F32,11,32840,33491,205,132,3,8,222,34,1,251
Running,2022-01-21_18:00:00,2022-01-21_19:00:00,F32,11,32915,33463,225,69,2,8,217,44,1,207
Running,2022-01-21_19:00:00,2022-01-21_20:00:00,F32,11,32880,33460,234,86,1,4,238,44,5,202
Running,2022-01-21_20:00:00,2022-01-21_21:00:00,F32,11,32776,33414,220,90,0,8,265,37,6,232
Running,2022-01-21_21:00:00,2022-01-21_22:00:00,F32,11,32849,33440,226,66,3,12,223,39,3,245
Running,2022-01-21_22:00:00,2022-01-21_22:48:38,F32,11,26573,27077,203,69,5,5,157,31,3,234
Running,2022-01-21_22:49:26,2022-01-21_23:00:00,F32,11,5761,5900,22,9,1,0,47,1,0,81
Running,2022-01-21_23:00:00,2022-01-22_00:00:00,F32,11,32797,33465,230,42,1,7,234,0,4,380
Running,2022-01-22_00:00:00,2022-01-22_01:00:00,F32,11,32829,33462,218,63,4,5,227,0,2,332
Running,2022-01-22_01:00:00,2022-01-22_02:00:00,F32,11,32717,33453,219,48,2,9,325,0,3,349
Running,2022-01-22_02:00:00,2022-01-22_03:00:00,F32,11,32723,33507,205,49,10,8,345,0,1,371
Running,2022-01-22_03:00:00,2022-01-22_04:00:00,F32,11,32791,33505,216,47,4,9,270,0,5,379
Running,2022-01-22_04:00:00,2022-01-22_05:00:00,F32,11,32547,33401,237,47,7,7,287,0,4,502
Running,2022-01-22_05:00:00,2022-01-22_06:00:00,F32,11,32479,33383,238,61,6,7,367,0,7,456
Running,2022-01-22_06:00:00,2022-01-22_07:00:00,F32,11,32712,33447,215,55,3,5,318,0,4,350
Running,2022-01-22_07:00:00,2022-01-22_08:00:00,F32,11,32665,33432,223,49,6,1,315,15,6,375
Running,2022-01-22_08:00:00,2022-01-22_09:00:00,F32,11,32576,33373,250,39,4,3,169,53,7,522
Running,2022-01-22_09:00:00,2022-01-22_10:00:00,F32,11,32117,32783,228,28,3,3,165,47,10,410
Running,2022-01-22_10:00:00,2022-01-22_10:15:19,F32,11,7882,8053,46,10,1,1,45,12,1,101
Bypassing,2022-01-22_10:15:19,2022-01-22_10:49:13,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_10:49:13,2022-01-22_10:49:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_10:49:16,2022-01-22_11:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:00:00,2022-01-22_11:09:19,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:09:19,2022-01-22_11:09:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:09:24,2022-01-22_11:13:15,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:13:15,2022-01-22_11:13:18,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:13:18,2022-01-22_11:19:58,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:19:58,2022-01-22_11:20:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:20:00,2022-01-22_11:20:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:20:21,2022-01-22_11:20:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:20:24,2022-01-22_11:34:34,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:34:34,2022-01-22_11:34:37,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:34:37,2022-01-22_11:49:23,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:49:23,2022-01-22_11:49:25,F32,11,208,270,3,0,0,0,9,53,0,0
Bypassing,2022-01-22_11:49:25,2022-01-22_11:58:49,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_11:58:49,2022-01-22_11:58:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_11:58:51,2022-01-22_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_12:00:00,2022-01-22_12:21:38,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_12:21:38,2022-01-22_12:22:16,F32,11,148,162,2,0,0,0,1,9,0,4
Bypassing,2022-01-22_12:22:16,2022-01-22_12:24:44,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_12:24:44,2022-01-22_12:25:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_12:25:16,2022-01-22_12:54:33,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_12:54:33,2022-01-22_12:54:37,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_12:54:37,2022-01-22_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-22_13:00:00,2022-01-22_13:00:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-22_13:00:18,2022-01-22_14:00:00,F32,11,30652,31642,226,126,8,41,204,156,20,435
Running,2022-01-22_14:00:00,2022-01-22_15:00:00,F32,11,31057,31779,229,35,1,3,158,27,6,492
Running,2022-01-22_15:00:00,2022-01-22_16:00:00,F32,11,31202,31826,221,24,2,1,132,14,5,446
Running,2022-01-22_16:00:00,2022-01-22_17:00:00,F32,11,31151,31789,206,15,1,0,139,10,9,464
Running,2022-01-22_17:00:00,2022-01-22_18:00:00,F32,11,31201,31829,225,11,3,3,164,11,7,429
Running,2022-01-22_18:00:00,2022-01-22_19:00:00,F32,11,31217,31896,214,10,1,1,189,23,13,442
Running,2022-01-22_19:00:00,2022-01-22_20:00:00,F32,11,31298,31893,208,13,1,1,197,18,4,361
Running,2022-01-22_20:00:00,2022-01-22_21:00:00,F32,11,31184,31853,222,15,5,0,187,6,5,451
Running,2022-01-22_21:00:00,2022-01-22_22:00:00,F32,11,31127,31868,224,14,2,0,241,14,7,463
Running,2022-01-22_22:00:00,2022-01-22_23:00:00,F32,11,31117,31838,235,21,3,2,277,27,6,385
Running,2022-01-22_23:00:00,2022-01-23_00:00:00,F32,11,31185,31879,231,16,1,0,235,9,5,428
Running,2022-01-23_00:00:00,2022-01-23_01:00:00,F32,11,31139,31862,218,12,2,3,293,13,6,394
Running,2022-01-23_01:00:00,2022-01-23_02:00:00,F32,11,31145,31839,232,15,1,0,291,17,8,362
Running,2022-01-23_02:00:00,2022-01-23_03:00:00,F32,11,31111,31883,229,22,1,0,366,15,10,358
Running,2022-01-23_03:00:00,2022-01-23_04:00:00,F32,11,31141,31885,211,18,2,0,331,16,4,373
Running,2022-01-23_04:00:00,2022-01-23_05:00:00,F32,11,31153,31868,234,19,0,0,337,13,6,340
Running,2022-01-23_05:00:00,2022-01-23_06:00:00,F32,11,30995,31828,238,31,3,0,389,28,6,376
Running,2022-01-23_06:00:00,2022-01-23_07:00:00,F32,11,31106,31861,232,29,2,0,338,13,10,363
Running,2022-01-23_07:00:00,2022-01-23_08:00:00,F32,11,31049,31828,242,40,6,2,340,14,5,372
Running,2022-01-23_08:00:00,2022-01-23_09:00:00,F32,11,31049,31847,228,43,3,1,395,14,5,337
Running,2022-01-23_09:00:00,2022-01-23_10:00:00,F32,11,31250,31889,231,28,5,1,262,22,4,317
Running,2022-01-23_10:00:00,2022-01-23_11:00:00,F32,11,31214,31853,223,21,3,1,234,7,9,364
Running,2022-01-23_11:00:00,2022-01-23_12:00:00,F32,11,31234,31890,208,26,3,1,236,9,3,378
Running,2022-01-23_12:00:00,2022-01-23_13:00:00,F32,11,31004,31864,242,48,2,1,284,7,2,516
Running,2022-01-23_13:00:00,2022-01-23_14:00:00,F32,11,31020,31870,236,75,5,1,274,2,9,484
Running,2022-01-23_14:00:00,2022-01-23_15:00:00,F32,11,31081,31850,247,40,4,2,280,0,6,437
Running,2022-01-23_15:00:00,2022-01-23_16:00:00,F32,11,30821,31514,244,8,1,2,253,0,3,426
Running,2022-01-23_16:00:00,2022-01-23_17:00:00,F32,11,31130,31857,237,13,1,2,262,0,2,447
Running,2022-01-23_17:00:00,2022-01-23_18:00:00,F32,11,31065,31848,240,15,3,1,325,0,1,438
Running,2022-01-23_18:00:00,2022-01-23_19:00:00,F32,11,31078,31845,245,16,1,1,341,0,4,404
Running,2022-01-23_19:00:00,2022-01-23_20:00:00,F32,11,31063,31853,225,13,0,3,334,0,2,438
Running,2022-01-23_20:00:00,2022-01-23_21:00:00,F32,11,30488,31800,249,22,2,0,723,91,4,470
Running,2022-01-23_21:00:00,2022-01-23_22:00:00,F32,11,30956,31831,250,22,0,16,337,27,1,472
Running,2022-01-23_22:00:00,2022-01-23_23:00:00,F32,11,30646,31787,254,24,1,11,666,24,3,412
Running,2022-01-23_23:00:00,2022-01-24_00:00:00,F32,11,30967,31838,243,13,3,2,416,45,6,386
Running,2022-01-24_00:00:00,2022-01-24_01:00:00,F32,11,31106,31839,239,13,2,1,280,12,3,422
Running,2022-01-24_01:00:00,2022-01-24_02:00:00,F32,11,30898,31838,230,66,3,2,388,17,1,463
Running,2022-01-24_02:00:00,2022-01-24_03:00:00,F32,11,30677,31824,257,271,22,1,474,45,2,332
Running,2022-01-24_03:00:00,2022-01-24_04:00:00,F32,11,31184,31875,221,74,6,1,312,19,2,277
Running,2022-01-24_04:00:00,2022-01-24_05:00:00,F32,11,31285,31851,223,21,2,4,256,12,2,269
Running,2022-01-24_05:00:00,2022-01-24_06:00:00,F32,11,31338,31897,223,25,1,2,229,7,3,292
Running,2022-01-24_06:00:00,2022-01-24_07:00:00,F32,11,31296,31843,235,16,0,0,251,10,3,267
Running,2022-01-24_07:00:00,2022-01-24_08:00:00,F32,11,31258,31877,242,30,0,1,250,17,1,320
Running,2022-01-24_08:00:00,2022-01-24_08:19:31,F32,11,9995,10191,58,4,3,1,79,4,0,105
Running,2022-01-24_08:20:43,2022-01-24_09:00:00,F32,11,19219,19524,184,56,0,3,95,7,0,83,61
Running,2022-01-24_09:00:00,2022-01-24_09:25:59,F32,11,12505,12819,72,60,47,19,63,26,0,46,53
Running,2022-01-24_09:27:24,2022-01-24_10:00:00,F32,11,15436,15909,112,205,21,13,148,11,0,75
Running,2022-01-24_10:00:00,2022-01-24_11:00:00,F32,11,28358,29129,184,328,1,7,283,8,1,143
Running,2022-01-24_11:00:00,2022-01-24_11:07:20,F32,11,3505,3606,29,45,0,1,33,2,0,20
Running,2022-01-24_11:14:44,2022-01-24_12:00:00,F32,11,21518,22163,150,26,1,1,392,6,4,215
Running,2022-01-24_12:00:00,2022-01-24_13:00:00,F32,11,28859,29619,174,40,0,0,472,19,4,225
Running,2022-01-24_13:00:00,2022-01-24_14:00:00,F32,11,29012,29590,186,18,0,1,350,12,6,191
Running,2022-01-24_14:00:00,2022-01-24_15:00:00,F32,11,29204,29612,179,8,2,2,197,42,3,154
Running,2022-01-24_15:00:00,2022-01-24_16:00:00,F32,11,29184,29568,184,14,0,1,191,8,7,163
Running,2022-01-24_16:00:00,2022-01-24_17:00:00,F32,11,29213,29609,184,13,0,1,170,25,3,184
Running,2022-01-24_17:00:00,2022-01-24_18:00:00,F32,11,29195,29607,184,45,0,0,119,18,1,229
Running,2022-01-24_18:00:00,2022-01-24_19:00:00,F32,11,29245,29603,183,39,1,1,136,10,2,169
Running,2022-01-24_19:00:00,2022-01-24_20:00:00,F32,11,28400,28854,198,45,2,1,177,10,8,211
Running,2022-01-24_20:00:00,2022-01-24_21:00:00,F32,11,27554,27972,200,35,2,2,158,3,8,210
Running,2022-01-24_21:00:00,2022-01-24_22:00:00,F32,11,27431,28010,200,51,2,1,227,7,5,286
Running,2022-01-24_22:00:00,2022-01-24_22:27:32,F32,11,11945,12224,88,20,0,4,152,13,3,87
Bypassing,2022-01-24_22:27:32,2022-01-24_22:39:40,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-24_22:39:40,2022-01-24_22:39:43,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-24_22:39:43,2022-01-24_23:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-24_23:00:00,2022-01-24_23:38:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-24_23:38:00,2022-01-24_23:38:03,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-24_23:38:03,2022-01-24_23:40:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-24_23:40:21,2022-01-24_23:40:24,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-24_23:40:24,2022-01-24_23:40:49,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-24_23:40:49,2022-01-24_23:40:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-24_23:40:51,2022-01-24_23:44:27,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-24_23:44:27,2022-01-24_23:44:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-24_23:44:29,2022-01-24_23:46:51,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-24_23:46:51,2022-01-24_23:47:35,F32,11,188,232,0,2,0,0,5,35,0,2
Bypassing,2022-01-24_23:47:35,2022-01-25_00:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-25_00:00:00,2022-01-25_00:15:36,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-25_00:15:36,2022-01-25_00:15:39,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-25_00:15:39,2022-01-25_00:33:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-25_00:33:21,2022-01-25_01:00:00,F32,11,14366,14735,107,67,1,1,162,41,1,96
Running,2022-01-25_01:00:00,2022-01-25_02:00:00,F32,11,32988,33431,219,81,2,1,125,47,3,184
Running,2022-01-25_02:00:00,2022-01-25_03:00:00,F32,11,33108,33441,231,30,3,0,115,27,5,153
Running,2022-01-25_03:00:00,2022-01-25_04:00:00,F32,11,33115,33476,218,36,2,1,106,45,4,167
Running,2022-01-25_04:00:00,2022-01-25_05:00:00,F32,11,33034,33425,225,41,0,1,138,40,3,168
Running,2022-01-25_05:00:00,2022-01-25_06:00:00,F32,11,33105,33483,210,34,3,3,133,46,5,154
Running,2022-01-25_06:00:00,2022-01-25_07:00:00,F32,11,33081,33437,233,47,6,2,112,51,6,132
Running,2022-01-25_07:00:00,2022-01-25_08:00:00,F32,11,33059,33454,237,50,3,3,127,49,3,160
Running,2022-01-25_08:00:00,2022-01-25_08:23:36,F32,11,13040,13163,84,6,0,2,47,8,1,59
Running,2022-01-25_08:24:24,2022-01-25_08:26:21,F32,11,903,914,10,0,0,0,3,2,0,6
Running,2022-01-25_08:27:28,2022-01-25_09:00:00,F32,11,17676,17967,111,74,23,6,41,46,3,59,39
Running,2022-01-25_09:00:00,2022-01-25_10:00:00,F32,11,33219,33510,202,55,0,4,70,27,4,94,37
Running,2022-01-25_10:00:00,2022-01-25_11:00:00,F32,11,33084,33429,282,56,3,16,69,46,7,108,40
Running,2022-01-25_11:00:00,2022-01-25_12:00:00,F32,11,33118,33470,219,71,1,13,65,55,5,111,31
Running,2022-01-25_12:00:00,2022-01-25_13:00:00,F32,11,33095,33465,206,70,2,12,63,45,4,127,47
Running,2022-01-25_13:00:00,2022-01-25_14:00:00,F32,11,33224,33500,212,39,1,6,45,41,2,98,44
Running,2022-01-25_14:00:00,2022-01-25_15:00:00,F32,11,33238,33506,206,22,1,9,61,37,4,88,46
Running,2022-01-25_15:00:00,2022-01-25_16:00:00,F32,11,33197,33461,227,29,0,7,47,32,5,107,37
Running,2022-01-25_16:00:00,2022-01-25_17:00:00,F32,11,33164,33456,216,26,2,7,67,34,7,102,47
Running,2022-01-25_17:00:00,2022-01-25_18:00:00,F32,11,33202,33495,218,29,1,7,64,55,5,94,38
Running,2022-01-25_18:00:00,2022-01-25_18:04:06,F32,11,2210,2234,5,4,1,2,3,3,0,8,3
No PLC Connection,2022-01-25_18:04:06,2022-01-25_18:41:03,F32,11,0,0,0,0,0,0,0,0,0,0,0
Running,2022-01-25_18:41:03,2022-01-25_18:41:03,F32,11,0,0,0,0,0,0,0,0,0,0,0
No PLC Connection,2022-01-25_18:41:03,2022-01-25_18:41:03,F32,11,0,0,0,0,0,0,0,0,0,0,0
Running,2022-01-25_18:41:03,2022-01-25_19:00:00,F32,11,10458,10569,65,14,0,2,20,18,1,35,21
Running,2022-01-25_19:00:00,2022-01-25_20:00:00,F32,11,33203,33482,218,31,1,5,54,36,5,107,40
Running,2022-01-25_20:00:00,2022-01-25_21:00:00,F32,11,33081,33451,237,25,1,7,134,43,0,101,59
Running,2022-01-25_21:00:00,2022-01-25_22:00:00,F32,11,32913,33504,209,62,1,4,316,30,4,103,71
Running,2022-01-25_22:00:00,2022-01-25_23:00:00,F32,11,32866,33483,228,55,1,6,318,35,3,118,81
Running,2022-01-25_23:00:00,2022-01-26_00:00:00,F32,11,32553,33257,228,33,1,6,384,39,1,136,104
Running,2022-01-26_00:00:00,2022-01-26_01:00:00,F32,11,32985,33419,244,112,1,9,109,49,2,124,28
Running,2022-01-26_01:00:00,2022-01-26_02:00:00,F32,11,32922,33441,246,162,3,12,82,79,1,164,16
Running,2022-01-26_02:00:00,2022-01-26_03:00:00,F32,11,32918,33405,243,96,4,9,112,40,3,186,37
Running,2022-01-26_03:00:00,2022-01-26_04:00:00,F32,11,32985,33466,221,65,4,5,144,38,4,176,45
Running,2022-01-26_04:00:00,2022-01-26_05:00:00,F32,11,32975,33436,250,58,1,14,139,53,3,156,37
Running,2022-01-26_05:00:00,2022-01-26_06:00:00,F32,11,32992,33407,261,44,1,8,115,34,3,175,35
Running,2022-01-26_06:00:00,2022-01-26_07:00:00,F32,11,32857,33411,235,69,2,9,149,53,1,243,28
Running,2022-01-26_07:00:00,2022-01-26_08:00:00,F32,11,32829,33428,252,81,5,11,185,59,1,218,39
Running,2022-01-26_08:00:00,2022-01-26_09:00:00,F32,11,32820,33443,244,77,3,4,209,50,5,230,45
Running,2022-01-26_09:00:00,2022-01-26_10:00:00,F32,11,32787,33396,261,89,2,15,179,52,1,219,52
Running,2022-01-26_10:00:00,2022-01-26_11:00:00,F32,11,32807,33387,252,84,2,14,161,46,3,231,39
Running,2022-01-26_11:00:00,2022-01-26_12:00:00,F32,11,32637,33350,325,74,1,13,186,106,2,281,50
Running,2022-01-26_12:00:00,2022-01-26_13:00:00,F32,11,32819,33424,254,57,0,13,191,63,1,237,43
Running,2022-01-26_13:00:00,2022-01-26_14:00:00,F32,11,32742,33380,269,120,4,13,176,50,5,218,52
Running,2022-01-26_14:00:00,2022-01-26_15:00:00,F32,11,31220,33271,304,1116,16,58,481,110,3,215,52
Running,2022-01-26_15:00:00,2022-01-26_16:00:00,F32,11,25032,26073,181,376,2,13,389,122,4,113,22
Running,2022-01-26_16:00:00,2022-01-26_17:00:00,F32,11,32814,33443,238,66,0,16,369,20,1,134,23
Running,2022-01-26_17:00:00,2022-01-26_18:00:00,F32,11,32736,33394,248,25,2,9,419,38,3,116,46
Running,2022-01-26_18:00:00,2022-01-26_19:00:00,F32,11,33022,33465,243,23,3,9,206,26,3,116,57
Running,2022-01-26_19:00:00,2022-01-26_20:00:00,F32,11,32772,33397,242,22,1,15,361,45,1,112,68
Running,2022-01-26_20:00:00,2022-01-26_21:00:00,F32,11,33069,33453,236,21,1,8,137,37,1,119,60
Running,2022-01-26_21:00:00,2022-01-26_22:00:00,F32,11,32918,33422,229,25,3,5,210,33,0,173,55
Running,2022-01-26_22:00:00,2022-01-26_23:00:00,F32,11,32921,33442,256,20,1,10,156,35,7,245,47
Running,2022-01-26_23:00:00,2022-01-27_00:00:00,F32,11,32808,33383,259,38,4,6,168,21,6,274,58
Running,2022-01-27_00:00:00,2022-01-27_01:00:00,F32,11,32797,33435,242,46,5,8,278,26,9,228,38
Running,2022-01-27_01:00:00,2022-01-27_02:00:00,F32,11,32656,33398,238,28,1,12,396,49,3,207,46
Running,2022-01-27_02:00:00,2022-01-27_03:00:00,F32,11,32788,33434,246,43,4,9,188,37,5,293,67
Running,2022-01-27_03:00:00,2022-01-27_04:00:00,F32,11,32867,33396,265,37,2,9,166,33,6,238,38
Running,2022-01-27_04:00:00,2022-01-27_05:00:00,F32,11,32850,33431,245,32,4,7,191,39,8,240,60
Running,2022-01-27_05:00:00,2022-01-27_06:00:00,F32,11,32717,33390,244,41,2,12,207,44,4,290,73
Running,2022-01-27_06:00:00,2022-01-27_07:00:00,F32,11,32815,33429,249,31,2,14,260,38,2,229,38
Running,2022-01-27_07:00:00,2022-01-27_08:00:00,F32,11,32767,33402,252,38,1,8,253,43,0,240,52
Running,2022-01-27_08:00:00,2022-01-27_08:49:42,F32,11,27174,27680,195,28,1,12,205,39,2,187,32
Running,2022-01-27_08:51:22,2022-01-27_09:00:00,F32,11,4657,4762,42,15,5,2,22,10,0,51
Running,2022-01-27_09:00:00,2022-01-27_10:00:00,F32,11,32878,33455,233,18,9,12,211,47,0,280
Running,2022-01-27_10:00:00,2022-01-27_11:00:00,F32,11,32884,33493,219,9,3,9,260,56,0,272
Running,2022-01-27_11:00:00,2022-01-27_11:20:19,F32,11,10772,10993,132,9,0,3,100,30,0,79
Bypassing,2022-01-27_11:20:19,2022-01-27_11:22:47,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-27_11:22:47,2022-01-27_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-27_12:00:00,2022-01-27_12:31:58,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-27_12:31:58,2022-01-27_12:50:24,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-27_12:50:24,2022-01-27_12:54:15,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-27_12:54:15,2022-01-27_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-27_13:00:00,2022-01-27_13:35:43,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-27_13:35:43,2022-01-27_13:58:48,F32,11,12012,12215,81,8,0,8,43,27,1,116
Running,2022-01-27_13:59:33,2022-01-27_14:00:00,F32,11,199,202,1,0,0,0,0,0,0,3
Running,2022-01-27_14:00:00,2022-01-27_15:00:00,F32,11,32811,33478,222,22,3,7,107,42,4,482
Running,2022-01-27_15:00:00,2022-01-27_16:00:00,F32,11,32800,33400,233,20,2,2,74,33,2,467
Running,2022-01-27_16:00:00,2022-01-27_17:00:00,F32,11,32658,33322,245,8,2,1,75,20,2,556
Running,2022-01-27_17:00:00,2022-01-27_18:00:00,F32,11,32766,33476,236,14,2,0,90,36,2,566
Running,2022-01-27_18:00:00,2022-01-27_19:00:00,F32,11,32690,33404,247,17,3,2,79,26,1,586
Running,2022-01-27_19:00:00,2022-01-27_20:00:00,F32,11,32758,33423,250,17,7,1,74,20,2,544
Running,2022-01-27_20:00:00,2022-01-27_21:00:00,F32,11,32681,33375,265,20,4,1,77,12,4,576
Running,2022-01-27_21:00:00,2022-01-27_22:00:00,F32,11,32620,33395,264,21,4,2,74,25,4,645
Running,2022-01-27_22:00:00,2022-01-27_23:00:00,F32,11,32691,33375,256,17,2,2,103,25,2,533
